"","x"
"2567",1.72151824662447
"2568",3.17483840128268
"2569",0.811169727382648
"2570",8.17552787054572
"2571",7.75079466324743
"2572",3.62576367518159
"2573",3.59110412338248
"2574",6.56237074426017
"2575",0.75446264627952
"2576",4.32379727638364
"2577",5.9756602910493
"2578",3.01168733841848
"2579",8.69796604951709
"2580",15.1667014653525
"2581",6.45360504584058
"2582",8.53409290179447
"2583",6.1337166713535
"2584",17.3943726338274
"2585",4.29165596641659
"2586",0.596437511687163
"2587",1.81829108690967
"2588",5.48587027194881
"2589",5.77352368171191
"2590",10.2238056088507
"2591",7.4427156722729
"2592",6.28360339196585
"2593",8.81659735221048
"2594",3.6991320382345
"2595",5.95976395085415
"2596",3.27340962019698
"2597",3.64587753708713
"2598",3.69892839735505
"2599",5.39684545002037
"2600",5.66738152066631
"2601",6.99003311776852
"2602",0.0408311335452796
"2603",8.93472682023136
"2604",7.3005898000829
"2605",2.89122940048917
"2606",6.93353716670558
"2607",5.53370185476642
"2608",1.75773112119484
"2609",3.42913036419295
"2610",6.13303425224693
"2611",10.4669411406659
"2612",3.29934407385422
"2613",1.17862154650269
"2614",3.20126291596347
"2615",10.1982831210895
"2616",0.376896612384126
"2617",9.87622218662199
"2618",1.32647547602458
"2619",2.32800345287644
"2620",8.55753460273377
"2621",4.37093685169566
"2622",7.15719680024411
"2623",6.64472203950007
"2624",2.97683593991799
"2625",3.77764871462925
"2626",6.21959340417686
"2627",5.65640841310801
"2628",4.80742916068038
"2629",8.40962074849737
"2630",3.87342288959083
"2631",4.7528953654862
"2632",6.62646295257162
"2633",8.45481515506616
"2634",6.27003447744208
"2635",7.71669546166669
"2636",3.98445095237493
"2637",7.64922252308005
"2638",3.50202377502668
"2639",2.81443546356841
"2640",5.52344963001662
"2641",7.01911554336576
"2642",1.70091472849569
"2643",8.51922400831653
"2644",3.31017688302853
"2645",11.0755888111612
"2646",9.80779385156734
"2647",4.9773957858871
"2648",7.87667108864079
"2649",10.0549122952085
"2650",8.08292316999727
"2651",3.92312025517934
"2652",2.87672144754748
"2653",2.69620921706023
"2654",7.48106097802005
"2655",1.14366688810613
"2656",11.3363171126839
"2657",2.57399310380408
"2658",4.29793127302113
"2659",5.29405667408999
"2660",4.31676225661915
"2661",0.701112601338867
"2662",2.16744197908018
"2663",11.5529407221562
"2664",4.28879808914095
"2665",7.50178035270176
"2666",1.66179091098529
"2667",5.08516027047655
"2668",4.4379432808626
"2669",4.81146409764014
"2670",4.47387509524718
"2671",2.8650755590848
"2672",4.61595652450098
"2673",2.71497572638514
"2674",2.9881299231986
"2675",3.15071353168892
"2676",3.36829213055995
"2677",4.00637117225732
"2678",6.75019433888215
"2679",4.17303316646973
"2680",5.14548022863374
"2681",0.915121653827371
"2682",7.11325926342336
"2683",1.26296090801545
"2684",6.51835903659601
"2685",1.02111780936667
"2686",8.26596123546517
"2687",12.4540757532295
"2688",4.69142909605573
"2689",3.24887170715895
"2690",6.75777665453879
"2691",1.98387969418633
"2692",6.45985254677919
"2693",5.14287537559528
"2694",1.02828844025763
"2695",3.49347424105759
"2696",4.51631652269054
"2697",4.67169428914751
"2698",6.31427011929231
"2699",7.72920991545693
"2700",7.31925401092914
"2701",4.50383907758997
"2702",0.426618405716408
"2703",1.96429376900903
"2704",10.7100368480011
"2705",13.8758671329333
"2706",5.14141237226531
"2707",3.39012764794982
"2708",8.85570584379836
"2709",6.62401171772824
"2710",4.64575248227938
"2711",4.79302213934536
"2712",2.90958920755327
"2713",3.84382285433374
"2714",6.74328650715016
"2715",3.56697782774504
"2716",0.484389867505766
"2717",4.07436515168691
"2718",5.69174515007488
"2719",6.37038697835845
"2720",3.88540428307716
"2721",4.62250642141583
"2722",3.73135730672936
"2723",3.15239409772197
"2724",6.22038802457038
"2725",3.83172478998287
"2726",3.76732042523413
"2727",9.59291804530773
"2728",4.3040427601992
"2729",6.72739119339962
"2730",9.72791078008444
"2731",4.94937648252661
"2732",6.95913839439435
"2733",3.46554495628164
"2734",14.1565563714398
"2735",4.47498367895312
"2736",5.1618787155293
"2737",2.35432007236835
"2738",5.10068859211624
"2739",5.11023845168471
"2740",5.50142991157555
"2741",1.05958404414762
"2742",7.56970549619247
"2743",4.45676475867359
"2744",4.91820866348099
"2745",10.1884824992018
"2746",4.02784894188107
"2747",2.62632605446613
"2748",5.86044337858474
"2749",2.42993713223339
"2750",4.92031721176498
"2751",6.27993011407643
"2752",6.51003266117817
"2753",6.63353163470035
"2754",8.40966244516704
"2755",4.823018411668
"2756",6.08964660302209
"2757",8.26785781295826
"2758",5.40680290850168
"2759",2.16431850107477
"2760",0.632555408650228
"2761",1.3944310266182
"2762",7.29641050364797
"2763",6.7623073330986
"2764",6.79468477461964
"2765",4.32838665342537
"2766",11.6800980100139
"2767",6.16491003266662
"2768",7.45530102358087
"2769",4.42880541237591
"2770",3.00451532664143
"2771",7.93079553594395
"2772",3.57901512935706
"2773",6.85489477288719
"2774",4.26055805544977
"2775",4.75298063979396
"2776",6.60515212592668
"2777",4.96382922919694
"2778",3.69636890945094
"2779",7.24482603654365
"2780",7.72780201178267
"2781",5.88579523217133
"2782",4.07492414402165
"2783",14.7061721590619
"2784",2.65559029603935
"2785",2.56705161203334
"2786",1.55439690265382
"2787",5.34591492917347
"2788",3.93942296425128
"2789",2.18302127925334
"2790",1.1348588889713
"2791",6.80679870813229
"2792",8.82270148798823
"2793",5.46225813565755
"2794",12.2322390606567
"2795",2.19860838884794
"2796",8.1347563756922
"2797",5.17207647925291
"2798",11.2079075930774
"2799",7.26168058903969
"2800",6.11203708718539
"2801",2.05663483383324
"2802",6.06467664194613
"2803",5.50699177258066
"2804",8.25245983605777
"2805",6.91963242054997
"2806",4.88225009776893
"2807",3.1851078253455
"2808",8.08442669151437
"2809",2.57318618358851
"2810",3.11781057418685
"2811",1.68548344674375
"2812",5.81101332775175
"2813",13.8520804370125
"2814",2.95156652029596
"2815",1.28391064962777
"2816",6.50984286743247
"2817",1.65965013152365
"2818",7.81042272472034
"2819",6.9953129474786
"2820",8.86063839793742
"2821",3.9144219136298
"2822",8.65033389706779
"2823",6.94963184319198
"2824",3.76997139189236
"2825",7.16667704256838
"2826",1.10988695090681
"2827",5.20780241197044
"2828",10.7948256209177
"2829",5.6210465007247
"2830",8.57369699616639
"2831",3.23266101317641
"2832",1.88168134786612
"2833",2.71512156170962
"2834",3.62003112522923
"2835",4.90703823372063
"2836",6.87208495812299
"2837",4.13412923884809
"2838",8.05417344894688
"2839",1.28514287005681
"2840",10.2899604368919
"2841",3.38289300328447
"2842",10.1939114091963
"2843",9.63861570766781
"2844",2.50495963251726
"2845",10.7997031046948
"2846",9.81546556318201
"2847",8.99019266472387
"2848",4.08008401847157
"2849",1.12354041657002
"2850",6.49224627534061
"2851",5.80912595661528
"2852",2.88033143511287
"2853",6.66281871712704
"2854",2.35072409267691
"2855",8.65682246057328
"2856",4.75124630406494
"2857",6.06581515451693
"2858",6.76381571432698
"2859",3.42041435474749
"2860",3.75014054300945
"2861",1.5053946485131
"2862",4.64307468558554
"2863",6.07818550922618
"2864",8.0372956670905
"2865",7.25254745800269
"2866",3.72797045132002
"2867",2.23442357354758
"2868",4.90569200797717
"2869",1.70280390174871
"2870",7.53523100615403
"2871",5.1995285001339
"2872",1.63282492733511
"2873",6.16179508917815
"2874",5.64455662759032
"2875",1.2865506651806
"2876",4.03175681482231
"2877",1.96001060033651
"2878",4.53052185667933
"2879",4.24560279772741
"2880",6.9640770371502
"2881",5.62625166001679
"2882",4.49700117276181
"2883",4.87513532792911
"2884",5.7987362890037
"2885",4.46653581240287
"2886",8.53124629637198
"2887",6.27533626478452
"2888",9.55044916149827
"2889",6.30879083621077
"2890",6.90276770259654
"2891",4.24607486719879
"2892",2.07448139251306
"2893",9.50129482971498
"2894",5.62879464063067
"2895",4.08452953762714
"2896",1.488103181093
"2897",1.76397754023495
"2898",5.1795363521126
"2899",11.6422727005971
"2900",6.93441040658798
"2901",6.36059364985517
"2902",2.56796194186513
"2903",4.6955393274001
"2904",10.0163200354908
"2905",4.37674810728272
"2906",8.56455701212931
"2907",3.99077186578272
"2908",3.00565492217676
"2909",3.2970639519105
"2910",3.52602641424181
"2911",6.41948494562457
"2912",4.5261187028859
"2913",7.28033794656884
"2914",7.1851159255513
"2915",2.8171715366805
"2916",2.1180988561834
"2917",3.72561812907426
"2918",1.45694068023421
"2919",10.1965132962039
"2920",8.62371511077446
"2921",2.73121219114367
"2922",7.40958097011335
"2923",8.10254954427202
"2924",2.04991646743636
"2925",9.00087988362567
"2926",5.97845490439733
"2927",4.51569050248447
"2928",12.3064809435064
"2929",2.8969992983282
"2930",8.43221844442261
"2931",3.30309473685956
"2932",3.15883527312355
"2933",6.97136530194063
"2934",8.29702535339916
"2935",3.32569428159895
"2936",12.1390286785942
"2937",8.1063114954553
"2938",3.49233253770648
"2939",5.59255371688008
"2940",2.45135355471445
"2941",2.10798888176255
"2942",5.41269619274857
"2943",4.90340690502703
"2944",6.53402976939575
"2945",3.07598639193902
"2946",6.90134551864238
"2947",3.50154958509508
"2948",6.78629382529352
"2949",7.10852666524612
"2950",2.39451281432927
"2951",6.68092545189785
"2952",7.52092219876161
"2953",10.1834208015937
"2954",3.93964012663531
"2955",5.69417402005969
"2956",6.67547172633383
"2957",0.36126114345336
"2958",9.06128304083029
"2959",7.39196444644795
"2960",10.1500909371333
"2961",3.98051361195774
"2962",5.34551781210341
"2963",5.12437970131984
"2964",6.90925869079817
"2965",0.465864711803631
"2966",4.87869705728363
"2967",5.97112893225901
"2968",8.33869412642768
"2969",3.2115677202574
"2970",10.0159925273458
"2971",5.27958826510897
"2972",4.47540421005271
"2973",2.89129266034385
"2974",7.34901901527742
"2975",3.7518791225642
"2976",6.03318649251014
"2977",7.39862135986031
"2978",0.472832963600679
"2979",0.920917637367915
"2980",0.982497957581423
"2981",12.2010262275889
"2982",2.61488266323182
"2983",4.96284581611437
"2984",3.15529265813281
"2985",3.27867928140923
"2986",7.42515162905901
"2987",6.46851418094904
"2988",0.868391386292469
"2989",5.61454908037057
"2990",1.59216522743565
"2991",4.26661461901483
"2992",5.46757927492017
"2993",7.10508810889193
"2994",5.20889788752136
"2995",1.80463301497071
"2996",8.51375676667775
"2997",3.84693282091943
"2998",8.82525386617939
"2999",7.764036505522
"3000",2.48756966708761
"3001",3.035295531877
"3002",7.08849278938812
"3003",5.43830693042885
"3004",5.45985847930412
"3005",8.29367309320089
"3006",0.805056343213226
"3007",1.37228077278176
"3008",2.16666711577438
"3009",2.83318468592803
"3010",7.56211876291725
"3011",7.09109887634559
"3012",7.42824316070197
"3013",4.38801420481109
"3014",6.2649487729172
"3015",7.47202836139731
"3016",5.78865006967398
"3017",10.2545450288379
"3018",7.12060943282993
"3019",4.43610543534863
"3020",7.12221838566691
"3021",6.10280617320365
"3022",3.71582114279351
"3023",4.94488041184513
"3024",7.7211249300922
"3025",10.3688897462917
"3026",1.46032624140871
"3027",11.0059618353332
"3028",6.64495868548534
"3029",5.63290072718917
"3030",5.36856840142701
"3031",2.59810886269654
"3032",6.92003953360613
"3033",2.61778417386602
"3034",1.05033310755427
"3035",7.5923668310485
"3036",2.82013398027978
"3037",1.45634677090684
"3038",2.77489444111376
"3039",3.34578765982199
"3040",5.76921353199841
"3041",4.30249136789247
"3042",0.159959224483638
"3043",1.61197319716295
"3044",1.06110144881709
"3045",5.13089628861281
"3046",4.99721205322892
"3047",11.5516278624931
"3048",5.1961647821274
"3049",6.24841932514772
"3050",2.37617738939542
"3051",3.11228068794176
"3052",2.27980136605367
"3053",1.42326786201509
"3054",4.56034242880199
"3055",10.3217950155577
"3056",11.3735754482981
"3057",6.40590826229058
"3058",8.16868704901722
"3059",4.15657824542454
"3060",3.18929908181497
"3061",2.353148553361
"3062",3.79569989664896
"3063",1.95603952460032
"3064",2.01863161049718
"3065",1.63812019061479
"3066",2.2478356237146
"3067",7.2708680052803
"3068",11.0925182668264
"3069",6.38864274491686
"3070",4.38317784244947
"3071",7.97004773331529
"3072",8.38047552452964
"3073",7.00680138247971
"3074",12.7331871040622
"3075",10.9108781769594
"3076",4.09634734036373
"3077",7.77830025593871
"3078",8.05352903449741
"3079",6.48336613790976
"3080",3.82322604815039
"3081",4.73839442373548
"3082",6.6619841841246
"3083",3.68438705709872
"3084",8.48217401880903
"3085",3.57613222637314
"3086",5.9076125255298
"3087",3.95388086940136
"3088",4.55278314001469
"3089",4.49840755899273
"3090",2.53920250871867
"3091",7.39975307978978
"3092",2.5374890468249
"3093",3.7666243707904
"3094",3.7761327561487
"3095",1.84747736000696
"3096",0.829147850733723
"3097",1.93399195397173
"3098",10.3038722827235
"3099",10.042873255465
"3100",4.62342586834778
"3101",9.39295659988287
"3102",0.892439445197688
"3103",7.98009008618267
"3104",4.20881470441917
"3105",4.00176445601296
"3106",7.34502341136153
"3107",7.18419301600758
"3108",3.55670561420685
"3109",10.9832172385059
"3110",7.65252203579514
"3111",1.52780733151406
"3112",3.94109431583977
"3113",3.26659844550419
"3114",3.48007613234216
"3115",7.0206642982293
"3116",4.25988217421991
"3117",6.77287229976073
"3118",8.69017143794821
"3119",4.33282119197473
"3120",3.01228124712929
"3121",3.01300248692685
"3122",8.64225051859766
"3123",7.56236895099238
"3124",11.3710407624767
"3125",4.38925591917257
"3126",5.23286484544306
"3127",3.58608322458876
"3128",2.55667911222159
"3129",2.32951289481574
"3130",6.34951452866154
"3131",4.36027960120571
"3132",3.50123479214259
"3133",6.71834228333712
"3134",5.01776638541907
"3135",2.00144550053271
"3136",10.6236997990862
"3137",4.07881735517726
"3138",3.08389721890386
"3139",7.78735139965968
"3140",6.61597085233241
"3141",6.24116109245798
"3142",5.67915393062045
"3143",3.30708389250077
"3144",7.6451040644161
"3145",9.16906812802735
"3146",5.91932526189975
"3147",1.14730288839662
"3148",4.87834372182121
"3149",7.20375247390819
"3150",6.75204162863898
"3151",3.54875715348039
"3152",3.07319131992892
"3153",8.88645642495761
"3154",5.46029116979679
"3155",5.01419188967973
"3156",5.23788283748698
"3157",1.97528829891635
"3158",5.1707474456614
"3159",3.20841158496246
"3160",4.76466923315915
"3161",2.501135048698
"3162",2.36606375208823
"3163",6.31675626375375
"3164",0.510098326937525
"3165",4.3129662216701
"3166",1.36423572212506
"3167",2.98918703645819
"3168",2.27219520167835
"3169",0.83229610590623
"3170",3.14879786239915
"3171",9.09403807857123
"3172",6.34590147723585
"3173",2.36622357301993
"3174",6.0231092482165
"3175",6.22641958235322
"3176",9.35441133947846
"3177",2.36014124387276
"3178",5.069552545426
"3179",6.6111559782155
"3180",1.16346987758119
"3181",4.32029991949971
"3182",5.44056623558614
"3183",1.7016633803227
"3184",7.22725157372464
"3185",5.10914613081598
"3186",3.41095856603654
"3187",17.9382202353701
"3188",1.40951938727672
"3189",0.147866803531342
"3190",5.73615346496604
"3191",8.58520227547454
"3192",13.2232833682549
"3193",3.92885856907625
"3194",6.26103417518091
"3195",1.9211358112686
"3196",7.75147441114694
"3197",2.27382619696105
"3198",5.3739741199753
"3199",8.71806457834428
"3200",5.03157431549652
"3201",1.95811533157372
"3202",6.38698444432336
"3203",10.2332586687975
"3204",2.32213015198572
"3205",3.54997333356508
"3206",3.32789879777993
"3207",5.61846575791187
"3208",5.50003853080295
"3209",10.9291124425484
"3210",1.65807382926664
"3211",1.55999489504628
"3212",8.04294731571315
"3213",6.40448916285556
"3214",6.59850832459314
"3215",6.87584022789545
"3216",2.84184173975536
"3217",4.5555615036611
"3218",3.86918313810217
"3219",0.305148789041127
"3220",2.56887345444004
"3221",6.14489125604581
"3222",1.97459723125462
"3223",5.92599102378098
"3224",3.75422055097548
"3225",1.45465842451104
"3226",7.25499441325808
"3227",0.344341590686125
"3228",3.6373712357963
"3229",11.7140593444087
"3230",4.53285952346194
"3231",1.19420018037944
"3232",8.50266773244973
"3233",7.26168678621261
"3234",3.01788073095348
"3235",7.48915231472053
"3236",3.99739739567706
"3237",10.1763439702122
"3238",8.73925167371856
"3239",6.62376077039975
"3240",4.17127968196297
"3241",5.47670332531231
"3242",10.0090790321605
"3243",1.33487401833082
"3244",1.63376975255856
"3245",3.12124985438743
"3246",0.357888967005572
"3247",8.95344789308194
"3248",5.04158501685928
"3249",8.36269089243322
"3250",7.56140758422781
"3251",6.12260315266909
"3252",13.9340191016853
"3253",5.74126865398779
"3254",7.23276466724483
"3255",7.88981053845224
"3256",5.01571254097041
"3257",5.20032312217036
"3258",4.12664279640535
"3259",3.49934409016345
"3260",4.97772156123847
"3261",4.03219232883132
"3262",8.89455423897377
"3263",9.67892356060629
"3264",2.83459494242457
"3265",8.9877806049737
"3266",5.52233715126467
"3267",6.17367748229952
"3268",4.517662544324
"3269",7.95560333705953
"3270",10.9594216079438
"3271",6.08044694481497
"3272",6.92180935410257
"3273",11.6504401001603
"3274",8.23285818730561
"3275",1.22444732160115
"3276",1.74135023949262
"3277",2.22533285001985
"3278",4.19514279747259
"3279",9.0903295006347
"3280",11.6702839478995
"3281",3.76258708575814
"3282",3.96730842327808
"3283",0.957618002907213
"3284",2.95414798659334
"3285",3.50130420090426
"3286",2.39456705961014
"3287",3.60168101259059
"3288",8.16583500094672
"3289",6.7097204399239
"3290",9.37629287518271
"3291",11.180981954001
"3292",1.04376881492545
"3293",4.8237930042733
"3294",7.13134166004109
"3295",6.73724749199944
"3296",7.52540333836219
"3297",8.6236185843481
"3298",6.49690957722533
"3299",11.2801812300924
"3300",1.66279611609179
"3301",1.45753418244733
"3302",3.83325351981565
"3303",7.75069493753284
"3304",10.9282655826269
"3305",7.63982420602982
"3306",6.43692205008747
"3307",5.38199375059509
"3308",3.75864802593745
"3309",12.4546016947115
"3310",5.54618481716203
"3311",7.30738557519666
"3312",3.08930303228325
"3313",4.45355053829266
"3314",2.31864884679984
"3315",6.47252303584107
"3316",6.85171632910368
"3317",1.31627537532724
"3318",7.40769860203434
"3319",1.56609555753638
"3320",2.61983859268366
"3321",6.12771987048177
"3322",4.37795039846145
"3323",3.89844109468913
"3324",3.5762386099786
"3325",5.0562261933756
"3326",5.50469301744687
"3327",5.20122030720917
"3328",4.55772155031089
"3329",5.87234112113372
"3330",1.98274537660901
"3331",6.5272271427464
"3332",1.78417474004438
"3333",5.1933849546521
"3334",2.20682378026486
"3335",5.7613676282046
"3336",1.89333946847852
"3337",8.05239966537595
"3338",6.60792281403581
"3339",3.75857207474478
"3340",3.89691288360621
"3341",6.01770357086453
"3342",6.69027610223389
"3343",7.55750317705276
"3344",6.17811834453837
"3345",3.21107960976491
"3346",11.0882765444929
"3347",6.26488689479225
"3348",13.738918980131
"3349",6.97563111318627
"3350",3.55543947625649
"3351",4.54457866651086
"3352",5.84524071160133
"3353",1.8651283111856
"3354",4.96866147425775
"3355",3.16856869344523
"3356",1.33099793834773
"3357",3.34434184168178
"3358",5.13510910543797
"3359",4.21971870919104
"3360",5.60317328542295
"3361",3.63234932322739
"3362",5.93195160741209
"3363",2.9106049083397
"3364",5.6634392287835
"3365",3.30298162258296
"3366",3.0916688473662
"3367",2.54098543673334
"3368",8.09165926851798
"3369",11.7967044752501
"3370",9.38207410425022
"3371",9.94545834971914
"3372",8.16137255685446
"3373",3.37669995327246
"3374",2.84550097950313
"3375",5.38297235622432
"3376",4.54744156836237
"3377",7.13613996039422
"3378",6.66631493300276
"3379",2.63924603632514
"3380",8.26610819567338
"3381",4.19692650871132
"3382",3.5005309620467
"3383",2.12935741833039
"3384",1.35253286824668
"3385",2.01797982272846
"3386",3.43207399426465
"3387",2.16689523955771
"3388",3.04300101252741
"3389",6.43866475642153
"3390",2.3307389204563
"3391",3.64750099426761
"3392",5.9695672485458
"3393",6.31503345857244
"3394",6.89117450942658
"3395",3.07369184060555
"3396",3.82977911110283
"3397",4.13970810554766
"3398",10.9949934980932
"3399",4.66696153170441
"3400",5.65216853516733
"3401",5.13849445784676
"3402",4.26415941845222
"3403",6.9985046022111
"3404",7.77857503943171
"3405",3.2024334094355
"3406",4.13474140495252
"3407",1.51867081198113
"3408",6.20994695450493
"3409",4.22339375559897
"3410",3.90112307391981
"3411",3.81572573503954
"3412",2.98919173234793
"3413",6.72399446691789
"3414",7.54635869842251
"3415",5.18190042469452
"3416",4.15324925515895
"3417",5.72935094385411
"3418",5.9307259973258
"3419",7.25442726633476
"3420",7.15023942051556
"3421",7.81472647671648
"3422",6.10037188440791
"3423",7.5854409615304
"3424",6.76143668713134
"3425",3.85598679183497
"3426",5.93875106251646
"3427",5.74514439397675
"3428",9.12055983130449
"3429",2.7112522675511
"3430",3.81564665999431
"3431",5.0919221880272
"3432",11.4526097321184
"3433",1.07828312523101
"3434",3.00127379275999
"3435",6.96567359760457
"3436",4.61173636813404
"3437",1.10588374769415
"3438",6.07301442708381
"3439",3.65129639415921
"3440",1.2283367533424
"3441",7.33246314398837
"3442",6.10382218199278
"3443",3.39018315448381
"3444",4.71039408011762
"3445",2.2742828493704
"3446",3.58418243973193
"3447",2.6588711669825
"3448",1.77840957547848
"3449",6.62363676420533
"3450",7.20375930463283
"3451",2.28430337356857
"3452",1.96151222512189
"3453",7.64165910935263
"3454",9.91116085818374
"3455",9.26574124361535
"3456",4.11938474975753
"3457",8.04865558316785
"3458",5.87446551243067
"3459",0.799320868310324
"3460",10.2635691337526
"3461",3.67757782228552
"3462",2.20607701715221
"3463",1.54659222735027
"3464",2.19570664362847
"3465",0.628211743907753
"3466",2.41868964389463
"3467",5.48853123849216
"3468",5.48872067786631
"3469",2.4271888883361
"3470",5.54379039367264
"3471",6.07800555370007
"3472",7.51013596866193
"3473",2.24371465803204
"3474",7.68103724166086
"3475",5.8001430354373
"3476",1.98253890232988
"3477",9.42454178695042
"3478",8.27090133133521
"3479",7.21751620669562
"3480",3.94790591587929
"3481",5.47399728981762
"3482",6.93797345302884
"3483",2.57650509348209
"3484",2.05284732733893
"3485",12.4524001806566
"3486",11.7262295355151
"3487",1.2112737026957
"3488",6.37383454317489
"3489",5.02587152887329
"3490",4.78418835362315
"3491",1.06845761076668
"3492",2.72799538134185
"3493",7.87664645312337
"3494",7.58984999334907
"3495",3.96857892896181
"3496",7.41209127888033
"3497",5.92680442459213
"3498",6.76027368470232
"3499",2.50670760532824
"3500",2.27311442677964
"3501",4.96972087399273
"3502",0.300225820912557
"3503",8.6354293866797
"3504",2.94837952843431
"3505",3.64077077985088
"3506",9.16684535024167
"3507",4.3912303092716
"3508",2.51417208672436
"3509",3.57301622411274
"3510",7.63704949966446
"3511",6.10811117669593
"3512",5.35430536715575
"3513",3.34381855656599
"3514",3.05164681587554
"3515",15.1264729238814
"3516",4.04895367978032
"3517",9.12891125073819
"3518",6.32444673835608
"3519",4.05621257180452
"3520",6.15798926744453
"3521",1.1162681897422
"3522",1.62636409454162
"3523",9.97164718043259
"3524",4.01042731262833
"3525",4.84535364389373
"3526",4.22255141514775
"3527",4.1330386460425
"3528",2.47958665726627
"3529",2.81788093847446
"3530",7.27188607499082
"3531",2.31462171669869
"3532",9.27038984614687
"3533",0.873157249271345
"3534",6.07757654453295
"3535",0.925325572221222
"3536",1.65719506194768
"3537",8.42491365043943
"3538",5.16012651328981
"3539",5.00944309853973
"3540",1.63594478575501
"3541",3.46943810827197
"3542",2.61241118469263
"3543",5.67429344718331
"3544",3.43297163277728
"3545",8.41499826609931
"3546",6.2807547450115
"3547",1.7914859141097
"3548",5.20924626492278
"3549",3.11763960051377
"3550",7.93532447609533
"3551",3.38965667979451
"3552",9.0062638357927
"3553",6.89099035542148
"3554",3.57491287858527
"3555",4.25050945490613
"3556",10.6232761956619
"3557",4.92564112265533
"3558",0.990853735435781
"3559",4.55494435980467
"3560",5.27080958764087
"3561",6.79436161292407
"3562",9.66547006615688
"3563",1.7295551460433
"3564",5.64864904829005
"3565",7.94717747607897
"3566",6.38860256737904
"3567",2.04385123906643
"3568",3.02457236693812
"3569",5.86644787220948
"3570",6.92778085923202
"3571",5.91058249012403
"3572",1.94942287419216
"3573",3.58931529919712
"3574",6.63313840822451
"3575",4.8276591837576
"3576",7.3758825535035
"3577",4.40670691703148
"3578",2.52775442055938
"3579",7.0857774972391
"3580",4.44819164204276
"3581",1.19132680703077
"3582",7.699096719417
"3583",2.05504907695186
"3584",4.76106414934352
"3585",3.09318113535591
"3586",4.18560233659733
"3587",6.33576258842804
"3588",5.30171162927853
"3589",1.15860426222946
"3590",2.57689916849087
"3591",9.16865847716966
"3592",5.52808700612038
"3593",9.15005504506135
"3594",2.06012807216877
"3595",8.24161947459918
"3596",10.2963363023655
"3597",6.60084828048699
"3598",4.21052100266471
"3599",4.14364508990313
"3600",1.08208270631065
"3601",2.29152430035751
"3602",2.89190527828645
"3603",7.69713152191588
"3604",4.54366076020582
"3605",6.19657488563969
"3606",2.48402534901141
"3607",11.3293400028534
"3608",2.6188032935102
"3609",6.34243423306051
"3610",10.4812287766975
"3611",5.75465003508522
"3612",4.47665717749539
"3613",2.83519466180571
"3614",6.11508899400042
"3615",8.33410633913824
"3616",8.18819205036247
"3617",3.35594944350739
"3618",12.8936758838702
"3619",2.83226823515535
"3620",3.07728821709402
"3621",1.41733513396093
"3622",2.27505683379745
"3623",4.57430054965859
"3624",5.61163613005792
"3625",2.11531746776565
"3626",9.42378900416258
"3627",8.40783770328225
"3628",0.678730927859789
"3629",4.55857347491698
"3630",2.87644346178891
"3631",10.3875401724982
"3632",4.35975590826285
"3633",3.28337197225424
"3634",3.15405592487826
"3635",4.6481338194575
"3636",2.69925000200234
"3637",4.64364599616806
"3638",10.1662713055042
"3639",8.1420155301527
"3640",4.78908790650192
"3641",3.60694557168211
"3642",10.8153829052399
"3643",4.43418493220683
"3644",2.01298556788087
"3645",4.61042709737427
"3646",7.12352405780081
"3647",9.68020371339355
"3648",11.2365581205841
"3649",5.18263692524549
"3650",6.08049498040726
"3651",8.83119621641441
"3652",2.58499754325617
"3653",3.81617577337958
"3654",9.41801987309979
"3655",4.42438676310589
"3656",4.36743107674653
"3657",1.42398594201669
"3658",7.62459588996034
"3659",4.58399330113719
"3660",3.65436118103152
"3661",4.01725151630186
"3662",6.36751873176616
"3663",3.99155553902846
"3664",4.94277072395555
"3665",9.04268666506976
"3666",1.82795767928358
"3667",0.96561455670387
"3668",2.24965153545568
"3669",6.04351595057609
"3670",7.71582200839706
"3671",5.38472623848885
"3672",12.6477052447194
"3673",3.90729915445811
"3674",2.11329210548723
"3675",5.23159293112821
"3676",2.41051155519179
"3677",9.61941797639537
"3678",5.15276271608711
"3679",6.07301723722121
"3680",9.73724691556168
"3681",4.74191353211536
"3682",2.51809903393329
"3683",1.46194730222232
"3684",7.47138890093801
"3685",1.68711519891852
"3686",4.52579716374886
"3687",2.51934195395418
"3688",0.992269961301477
"3689",1.37435561281783
"3690",3.08162403920706
"3691",4.12249617091078
"3692",9.31897022346334
"3693",8.46956021642614
"3694",7.40724653045549
"3695",1.95394033547571
"3696",4.07665648195491
"3697",4.8243787952491
"3698",5.68551536823263
"3699",6.01919427688344
"3700",3.74688200851227
"3701",4.74012276179734
"3702",6.53624990183935
"3703",5.18445032331397
"3704",3.20374978716847
"3705",1.76714039600783
"3706",2.63095589983426
"3707",8.10899339909742
"3708",2.18273435962042
"3709",7.68219899827353
"3710",3.39069274206147
"3711",9.19575539001734
"3712",4.16340726898831
"3713",5.71829325722196
"3714",5.66438430293999
"3715",2.84477509584406
"3716",4.98658218047476
"3717",9.91563412192494
"3718",8.71348893341422
"3719",7.8201005605898
"3720",2.59799163264519
"3721",2.84098779561934
"3722",11.1998548538277
"3723",2.34184200319431
"3724",1.31878757154628
"3725",8.11035171890709
"3726",3.22994743248208
"3727",4.77749528660609
"3728",3.42591950036257
"3729",2.49595112910138
"3730",6.89819110815333
"3731",3.95533500889004
"3732",2.77562178704545
"3733",8.38038849864549
